workerid,proliferate.condition,time_in_minutes,error
984,experiment_19,7.947233333333333,
860,experiment_19,7.38395,
1241,experiment_19,14.686116666666669,
789,experiment_19,11.530366666666668,
1015,experiment_19,31.268483333333332,
1324,experiment_19,27.1394,
740,experiment_19,33.197066666666665,
673,experiment_19,9.0816,
1054,experiment_19,14.6735,
1207,experiment_19,17.821233333333332,
1469,experiment_19,13.4727,
1484,experiment_29,32.0551,
665,experiment_29,12.2288,
868,experiment_29,10.764533333333333,
1234,experiment_29,16.74951666666667,
1204,experiment_29,9.381466666666666,
820,experiment_29,33.887,
1435,experiment_29,26.910983333333338,
1134,experiment_29,12.10585,
949,experiment_29,15.476,
1073,experiment_29,11.977833333333333,
1036,experiment_29,16.73235,
1527,experiment_29,8.531166666666667,
1360,experiment_29,7.093616666666667,
903,experiment_29,7.72845,
1085,experiment_29,23.202816666666667,
782,experiment_29,10.757,
1174,experiment_29,26.360783333333337,
1502,experiment_29,25.902333333333335,
1248,experiment_29,10.828883333333334,
864,experiment_29,19.008583333333338,
1091,experiment_12,16.6738,
1476,experiment_12,7.13395,
1193,experiment_12,16.9339,
1281,experiment_12,11.249916666666667,
1310,experiment_12,10.9669,
1217,experiment_12,53.583333333333336,
1373,experiment_12,19.924,
951,experiment_12,15.91085,
822,experiment_12,9.18965,
784,experiment_12,26.934933333333333,
747,experiment_12,8.22495,
1423,experiment_12,40.9405,
1356,experiment_12,25.26135,
1155,experiment_12,26.087083333333332,
675,experiment_12,7.819116666666667,
925,experiment_12,7.026716666666666,
1480,experiment_12,13.993883333333333,
708,experiment_12,17.79005,
994,experiment_12,45.443983333333335,
1398,experiment_12,18.087883333333338,
1128,experiment_12,13.205483333333332,
1275,experiment_16,32.210566666666665,
1540,experiment_16,17.26605,
704,experiment_16,19.50411666666667,
1122,experiment_16,10.677966666666666,
1308,experiment_16,35.356233333333336,
910,experiment_16,16.25945,
943,experiment_16,26.793133333333333,
1538,experiment_16,14.716333333333331,
898,experiment_16,10.026266666666666,
1014,experiment_16,18.61445,
1192,experiment_16,9.219483333333333,
1058,experiment_16,11.975216666666666,
1345,experiment_16,10.059016666666666,
668,experiment_16,12.137366666666669,
1156,experiment_16,13.650783333333331,
919,experiment_16,13.449866666666669,
1384,experiment_16,30.29185,
1071,experiment_16,12.787833333333332,
1504,experiment_16,30.637,
821,experiment_16,18.773583333333335,
1315,experiment_15,29.105266666666665,
1486,experiment_15,12.671533333333333,
1431,experiment_15,11.191033333333332,
989,experiment_15,14.39515,
1388,experiment_15,18.14945,
1102,experiment_15,10.798216666666669,
1051,experiment_15,38.999116666666666,
1470,experiment_15,21.9971,
894,experiment_15,12.515066666666666,
1314,experiment_15,42.74248333333333,
809,experiment_15,7.675633333333334,
661,experiment_15,12.568333333333332,
1200,experiment_15,31.380283333333335,
1182,experiment_15,9.844916666666666,
788,experiment_15,13.534183333333331,
852,experiment_15,7.88015,
1351,experiment_15,16.659133333333333,
1025,experiment_15,14.9196,
737,experiment_15,15.086016666666668,
771,experiment_15,6.792233333333333,
1385,experiment_17,8.91325,
1277,experiment_17,16.076883333333335,
1131,experiment_17,12.275783333333331,
1421,experiment_17,11.547366666666669,
1379,experiment_17,24.266766666666665,
1022,experiment_17,9.6632,
978,experiment_17,17.77365,
728,experiment_17,17.799866666666667,
888,experiment_17,13.473833333333332,
1518,experiment_17,23.730016666666668,
657,experiment_17,13.981466666666666,
773,experiment_17,16.851966666666666,
1053,experiment_17,15.548366666666666,
1528,experiment_17,13.234066666666669,
811,experiment_17,11.586466666666666,
859,experiment_17,15.61785,
1405,experiment_17,26.06975,
1343,experiment_17,7.66925,
698,experiment_17,11.6457,
1086,experiment_17,11.821,
1306,experiment_13,13.121966666666667,
1377,experiment_13,6.330616666666667,
1236,experiment_13,8.055183333333334,
804,experiment_13,8.340033333333333,
727,experiment_13,32.48766666666667,
884,experiment_13,11.903016666666666,
1047,experiment_13,13.641733333333333,
1213,experiment_13,9.767316666666666,
845,experiment_13,15.401083333333334,
765,experiment_13,25.2086,
1214,experiment_13,41.600233333333335,
693,experiment_13,20.963716666666667,
1342,experiment_13,18.385033333333332,
971,experiment_13,15.18155,
1458,experiment_13,13.381916666666667,
1498,experiment_13,15.921033333333334,
1191,experiment_13,17.009883333333335,
1353,experiment_13,7.6455,
1230,experiment_13,8.477666666666666,
1419,experiment_13,28.763383333333337,
1539,experiment_24,14.47595,
1376,experiment_24,19.5616,
1115,experiment_24,6.75,
1271,experiment_24,16.108866666666668,
1010,experiment_24,8.3081,
1151,experiment_24,9.38285,
843,experiment_24,8.6151,
815,experiment_24,14.720666666666666,
840,experiment_24,11.74325,
935,experiment_24,10.8073,
795,experiment_24,16.423266666666667,
1045,experiment_24,30.34925,
662,experiment_24,8.7354,
1188,experiment_24,9.465716666666667,
1229,experiment_24,12.97555,
1457,experiment_24,15.618416666666668,
969,experiment_24,18.919233333333334,
1081,experiment_24,20.497466666666668,
1339,experiment_24,30.035816666666665,
1269,experiment_23,16.9209,
723,experiment_23,17.059033333333332,
1196,experiment_23,16.49845,
1337,experiment_23,23.02178333333333,
1414,experiment_23,25.168783333333337,
1149,experiment_23,11.722566666666667,
1302,experiment_23,13.791533333333334,
967,experiment_23,9.643666666666666,
1186,experiment_23,10.638783333333333,
1037,experiment_23,30.816583333333337,
1514,experiment_23,17.016716666666667,
690,experiment_23,40.65055,
736,experiment_23,21.705466666666663,
881,experiment_23,9.6814,
1508,experiment_23,13.090116666666669,
1535,experiment_23,25.441683333333337,
777,experiment_23,8.188983333333333,
1226,experiment_23,16.921683333333334,
1113,experiment_23,22.295783333333333,
839,experiment_23,13.687166666666666,
688,experiment_09,13.538716666666666,
965,experiment_09,12.128516666666666,
1110,experiment_09,17.518516666666667,
1005,experiment_09,40.3184,
1424,experiment_09,8.2504,
1147,experiment_09,21.798183333333338,
837,experiment_09,27.338016666666668,
720,experiment_09,18.70725,
1370,experiment_09,13.586066666666667,
1263,experiment_09,16.5577,
1076,experiment_09,14.022266666666669,
1412,experiment_09,6.8116,
1177,experiment_09,20.945233333333334,
1335,experiment_09,23.515316666666667,
801,experiment_09,16.64075,
1452,experiment_09,12.8273,
878,experiment_09,22.56655,
760,experiment_09,17.879516666666667,
1042,experiment_09,7.916166666666666,
950,experiment_05,11.3372,
961,experiment_05,12.968083333333333,
718,experiment_05,16.488833333333332,
798,experiment_05,9.439383333333334,
1184,experiment_05,13.0522,
1040,experiment_05,51.08605,
1108,experiment_05,48.87968333333333,
758,experiment_05,14.151616666666667,
1462,experiment_05,19.050733333333337,
1368,experiment_05,17.0577,
891,experiment_05,19.22061666666667,
1497,experiment_05,22.45175,
1260,experiment_05,9.495,
1410,experiment_05,20.44705,
1222,experiment_05,12.087433333333331,
877,experiment_05,23.544366666666665,
1477,experiment_05,13.70885,
1003,experiment_05,7.2617,
1145,experiment_05,10.782883333333332,
1408,experiment_22,8.847066666666667,
1038,experiment_22,11.4034,
1169,experiment_22,12.570933333333333,
911,experiment_22,11.503033333333333,
1448,experiment_22,14.61695,
1143,experiment_22,22.939466666666668,
1530,experiment_22,12.553966666666666,
1106,experiment_22,16.178433333333334,
716,experiment_22,27.08315,
941,experiment_22,35.285333333333334,
1366,experiment_22,7.785,
1001,experiment_22,37.38346666666666,
1220,experiment_22,8.778533333333334,
1436,experiment_22,34.411683333333336,
912,experiment_22,22.8365,
904,experiment_22,28.85215,
866,experiment_22,9.697366666666667,
1296,experiment_22,24.690766666666665,
1258,experiment_22,13.2112,
982,experiment_21,10.8519,
1359,experiment_21,26.8088,
1495,experiment_21,20.24195,
1060,experiment_21,12.9564,
1521,experiment_21,9.353183333333334,
827,experiment_21,16.6785,
1166,experiment_21,10.864733333333334,
778,experiment_21,14.018416666666669,
1399,experiment_21,10.7823,
1211,experiment_21,20.470333333333333,
1294,experiment_21,19.717783333333333,
1218,experiment_21,32.02278333333334,
680,experiment_21,5.587716666666667,
998,experiment_21,32.5119,
749,experiment_21,62.96248333333333,
1031,experiment_21,13.711333333333334,
713,experiment_21,24.397216666666665,
926,experiment_21,16.257316666666668,
1253,experiment_21,12.240533333333332,
1052,experiment_33,20.194966666666662,
1355,experiment_33,16.939066666666665,
1024,experiment_33,27.18765,
906,experiment_33,17.47765,
1095,experiment_33,12.619666666666667,
712,experiment_33,29.7444,
679,experiment_33,16.437083333333334,
938,experiment_33,26.021816666666663,
1473,experiment_33,23.79395,
1318,experiment_33,11.327133333333334,
1288,experiment_33,6.8675,
741,experiment_33,12.6675,
1247,experiment_33,14.011283333333331,
850,experiment_33,13.179433333333334,
997,experiment_33,29.0803,
1198,experiment_33,29.149216666666668,
1163,experiment_33,28.929066666666667,
1132,experiment_33,12.855733333333331,
1503,experiment_33,5.584133333333333,
942,experiment_33,4.462,
1293,experiment_32,15.302366666666666,
752,experiment_32,25.155416666666667,
1068,experiment_32,13.183766666666669,
1139,experiment_32,18.598266666666667,
1520,experiment_32,10.671866666666666,
1513,experiment_32,19.10385,
1442,experiment_32,22.72205,
1395,experiment_32,30.514483333333335,
1365,experiment_32,17.119533333333333,
1103,experiment_32,7.8773,
791,experiment_32,34.49496666666667,
1329,experiment_32,13.514116666666666,
823,experiment_32,11.348266666666667,
872,experiment_32,18.6974,
1406,experiment_32,21.99405,
1062,experiment_32,5.555516666666667,
1478,experiment_32,19.1787,
901,experiment_32,18.842983333333333,
677,experiment_32,8.832316666666667,
954,experiment_32,8.842916666666667,
913,experiment_20,11.961716666666666,
1210,experiment_20,43.21,
1401,experiment_20,7.96595,
1111,experiment_20,12.1221,
1441,experiment_20,11.09855,
671,experiment_20,17.3804,
1176,experiment_20,15.631983333333332,
953,experiment_20,12.557,
892,experiment_20,12.522933333333333,
787,experiment_20,13.678633333333334,
1327,experiment_20,14.74035,
947,experiment_20,27.452583333333333,
1098,experiment_20,15.33245,
707,experiment_20,7.502816666666667,
1472,experiment_20,27.151183333333332,
1056,experiment_20,16.1931,
1130,experiment_20,43.484633333333335,
1286,experiment_20,14.530783333333334,
1354,experiment_20,29.55155,
992,experiment_20,9.79585,
1276,experiment_08,34.65235,
1346,experiment_08,14.668566666666669,
1325,experiment_08,13.1348,
1391,experiment_08,16.984283333333334,
1516,experiment_08,12.321483333333331,
1489,experiment_08,53.1882,
945,experiment_08,13.212666666666667,
1055,experiment_08,8.0825,
886,experiment_08,23.989583333333332,
907,experiment_08,7.992233333333333,
1466,experiment_08,26.866716666666665,
1007,experiment_08,8.854733333333334,
669,experiment_08,14.352083333333333,
783,experiment_08,11.898166666666668,
1433,experiment_08,64.57891666666667,
1084,experiment_08,18.1163,
851,experiment_08,14.965183333333334,
733,experiment_08,13.782983333333334,
1018,experiment_08,4.71855,
1208,experiment_08,23.240483333333337,
1123,experiment_08,24.906283333333334,
1362,experiment_10,16.567533333333333,
1178,experiment_10,7.07085,
1403,experiment_10,30.3377,
1233,experiment_10,15.8355,
944,experiment_10,31.553183333333333,
1266,experiment_10,26.53575,
663,experiment_10,10.130183333333331,
1069,experiment_10,27.011833333333332,
1320,experiment_10,8.982283333333333,
986,experiment_10,17.8429,
1249,experiment_10,31.75285,
916,experiment_10,22.76803333333333,
1289,experiment_10,16.756833333333333,
729,experiment_10,9.139766666666668,
779,experiment_10,16.6707,
1205,experiment_10,32.55766666666667,
1352,experiment_10,10.566016666666666,
1439,experiment_10,13.174383333333331,
817,experiment_10,16.380133333333333,
696,experiment_10,14.426566666666666,
1485,experiment_10,18.124966666666666,
1319,experiment_04,24.880516666666665,
981,experiment_04,15.571666666666667,
1243,experiment_04,14.4147,
1389,experiment_04,16.584233333333334,
991,experiment_04,27.766383333333337,
1265,experiment_04,38.8773,
1065,experiment_04,20.190666666666665,
1482,experiment_04,14.78965,
1459,experiment_04,29.804083333333335,
1430,experiment_04,28.38465,
921,experiment_04,9.587016666666669,
900,experiment_04,8.69285,
676,experiment_04,26.947166666666668,
1026,experiment_04,12.427033333333334,
1168,experiment_04,22.834233333333337,
743,experiment_04,10.745233333333331,
1358,experiment_04,21.4209,
799,experiment_04,11.191433333333332,
1505,experiment_04,40.78111666666667,
829,experiment_04,9.90745,
1129,experiment_04,12.4025,
738,experiment_27,24.592566666666663,
701,experiment_27,11.827066666666669,
775,experiment_27,24.804466666666663,
1500,experiment_27,26.55688333333333,
674,experiment_27,14.8112,
1422,experiment_27,36.042183333333334,
853,experiment_27,34.55676666666667,
1348,experiment_27,8.667416666666666,
819,experiment_27,8.618466666666666,
1386,experiment_27,44.45256666666667,
1239,experiment_27,8.52945,
1203,experiment_27,20.422083333333333,
1481,experiment_27,25.026683333333335,
990,experiment_27,23.377633333333332,
1438,experiment_27,10.506616666666666,
896,experiment_27,11.438833333333331,
1089,experiment_27,6.246,
1159,experiment_27,13.05045,
1016,experiment_27,18.134766666666668,
1064,experiment_27,20.9363,
1279,experiment_27,20.520933333333332,
1199,experiment_31,72.4417,
895,experiment_31,12.682016666666666,
1511,experiment_31,19.37035,
1525,experiment_31,16.79468333333333,
1432,experiment_31,23.81775,
1280,experiment_31,11.3807,
1017,experiment_31,23.22445,
1380,experiment_31,15.8751,
658,experiment_31,33.958483333333334,
767,experiment_31,16.135616666666667,
1049,experiment_31,11.9676,
890,experiment_31,13.02215,
735,experiment_31,19.587233333333337,
1090,experiment_31,22.49115,
1119,experiment_31,10.7956,
987,experiment_31,8.535233333333334,
1240,experiment_31,14.48235,
805,experiment_31,7.123116666666666,
847,experiment_31,26.180466666666668,
1164,experiment_31,10.8984,
1510,experiment_25,5.15025,
862,experiment_25,6.9345,
702,experiment_25,9.46425,
776,experiment_25,29.198233333333334,
1494,experiment_25,38.81046666666666,
730,experiment_25,20.310133333333333,
1349,experiment_25,19.30845,
1464,experiment_25,13.6564,
1028,experiment_25,20.201316666666667,
1088,experiment_25,18.381833333333333,
667,experiment_25,5.24355,
985,experiment_25,50.0925,
1317,experiment_25,9.365233333333334,
1133,experiment_25,28.274733333333337,
1479,experiment_25,19.108966666666667,
1524,experiment_25,19.101616666666665,
946,experiment_25,26.885,
1390,experiment_25,16.2978,
1160,experiment_25,16.880316666666666,
1261,experiment_25,8.734383333333334,
1341,experiment_28,13.145933333333334,
1463,experiment_28,15.099516666666666,
803,experiment_28,10.621633333333332,
846,experiment_28,14.6322,
1231,experiment_28,13.113066666666668,
764,experiment_28,32.494366666666664,
1161,experiment_28,16.0433,
1418,experiment_28,11.093066666666669,
1083,experiment_28,20.468133333333338,
1307,experiment_28,12.404433333333332,
694,experiment_28,10.910633333333331,
973,experiment_28,8.350866666666667,
726,experiment_28,12.0291,
1397,experiment_28,12.27465,
1274,experiment_28,19.5889,
1118,experiment_28,14.14,
1013,experiment_28,31.32685,
1033,experiment_28,18.4196,
841,experiment_06,17.25285,
883,experiment_06,12.013233333333334,
1152,experiment_06,24.237433333333332,
983,experiment_06,20.401983333333337,
1272,experiment_06,10.21525,
1080,experiment_06,12.002266666666667,
1396,experiment_06,20.13565,
1375,experiment_06,45.394616666666664,
1228,experiment_06,8.423833333333333,
970,experiment_06,20.423516666666668,
1416,experiment_06,23.103666666666665,
1517,experiment_06,19.8524,
863,experiment_06,12.82265,
1340,experiment_06,12.512583333333334,
1304,experiment_06,32.00015,
1101,experiment_06,8.890216666666667,
1046,experiment_06,22.551833333333335,
909,experiment_06,23.215366666666668,
725,experiment_06,14.095683333333334,
1415,experiment_26,21.622683333333335,
1227,experiment_26,22.605166666666666,
1338,experiment_26,20.678416666666667,
1455,experiment_26,19.456916666666668,
1114,experiment_26,7.62545,
1264,experiment_26,13.137733333333331,
732,experiment_26,9.3562,
880,experiment_26,13.2543,
1150,experiment_26,16.8483,
769,experiment_26,11.495216666666666,
1009,experiment_26,35.03751666666667,
807,experiment_26,22.906983333333333,
1536,experiment_26,25.08716666666667,
934,experiment_26,18.252816666666668,
1187,experiment_26,7.071916666666667,
1374,experiment_26,34.396816666666666,
722,experiment_26,21.976166666666668,
1270,experiment_26,9.10295,
968,experiment_26,8.367616666666667,
1044,experiment_26,26.03925,
802,experiment_07,14.681016666666666,
1453,experiment_07,17.407516666666666,
966,experiment_07,26.426766666666666,
1225,experiment_07,10.7735,
1336,experiment_07,16.519133333333333,
1250,experiment_07,26.98903333333333,
1499,experiment_07,19.300316666666667,
1006,experiment_07,9.0933,
721,experiment_07,11.306433333333333,
1413,experiment_07,15.2126,
1077,experiment_07,44.36995,
761,experiment_07,11.457833333333332,
879,experiment_07,25.360083333333332,
762,experiment_07,14.753283333333334,
1148,experiment_07,16.81255,
838,experiment_07,29.476133333333333,
1043,experiment_07,34.936233333333334,
1185,experiment_07,43.55923333333333,
1268,experiment_07,11.20245,
1299,experiment_03,17.15615,
964,experiment_03,7.988633333333333,
755,experiment_03,22.864816666666663,
800,experiment_03,16.7563,
759,experiment_03,31.827216666666665,
1411,experiment_03,25.925816666666663,
1501,experiment_03,20.1499,
1533,experiment_03,31.206966666666663,
960,experiment_03,13.823983333333333,
1262,experiment_03,18.134316666666667,
1004,experiment_03,7.72335,
719,experiment_03,18.84475,
1109,experiment_03,28.9088,
1075,experiment_03,25.041516666666663,
1451,experiment_03,10.348983333333331,
1223,experiment_03,16.066016666666666,
1369,experiment_03,26.6801,
908,experiment_03,18.744233333333337,
1146,experiment_03,12.084016666666669,
1041,experiment_03,13.730133333333333,
1449,experiment_18,13.3333,
833,experiment_18,15.06345,
683,experiment_18,23.950266666666668,
756,experiment_18,14.51975,
1107,experiment_18,28.2282,
1523,experiment_18,17.364133333333335,
1474,experiment_18,27.607116666666663,
1367,experiment_18,17.5142,
1002,experiment_18,18.130416666666665,
1074,experiment_18,20.27625,
1170,experiment_18,25.560616666666668,
1409,experiment_18,24.471466666666668,
1144,experiment_18,23.253266666666665,
929,experiment_18,13.480033333333331,
1496,experiment_18,12.0702,
1332,experiment_18,14.768533333333334,
1221,experiment_18,13.780383333333331,
797,experiment_18,32.32053333333333,
1259,experiment_18,185.65295,
875,experiment_18,12.789183333333334,
959,experiment_18,33.84571666666667,
1167,experiment_01,13.122466666666666,
1142,experiment_01,12.907733333333333,
1447,experiment_01,18.625083333333333,
930,experiment_01,7.540716666666667,
927,experiment_01,74.81521666666667,
1330,experiment_01,24.82885,
1035,experiment_01,15.751266666666666,
774,experiment_01,22.7163,
1506,experiment_01,23.609766666666665,
1105,experiment_01,9.141016666666667,
794,experiment_01,12.817866666666667,
1257,experiment_01,23.771466666666665,
976,experiment_01,26.002816666666668,
842,experiment_01,12.9367,
831,experiment_01,20.704216666666667,
1066,experiment_01,10.546333333333331,
1361,experiment_01,35.03071666666666,
1219,experiment_01,24.52285,
1295,experiment_01,16.192633333333333,
1137,experiment_01,14.61515,
