workerid,proliferate.condition,time_in_minutes,error
2912,experiment_13,12.776366666666666,
2975,experiment_13,18.295283333333337,
2368,experiment_13,9.63325,
1819,experiment_13,15.0449,
1897,experiment_13,6.188933333333333,
2027,experiment_13,9.369533333333331,
2117,experiment_13,15.65405,
2177,experiment_13,14.695183333333333,
3018,experiment_13,17.151866666666667,
1998,experiment_13,14.478616666666667,
2902,experiment_13,11.474466666666666,
1850,experiment_13,15.55915,
2149,experiment_13,31.323483333333332,
2689,experiment_13,9.450566666666669,
2240,experiment_13,23.38795,
2276,experiment_16,9.506266666666669,
2318,experiment_16,15.53545,
2991,experiment_16,15.0779,
2732,experiment_16,32.16636666666667,
2770,experiment_16,21.1808,
2373,experiment_16,18.067516666666663,
1814,experiment_16,8.896183333333333,
2239,experiment_16,14.5965,
3066,experiment_16,31.387116666666667,
1995,experiment_16,16.354366666666667,
2641,experiment_16,15.7372,
1760,experiment_16,11.848833333333332,
2065,experiment_16,41.858333333333334,
2590,experiment_16,18.006483333333332,
1967,experiment_16,21.667016666666665,
2903,experiment_16,18.713516666666667,
2329,experiment_16,13.422633333333334,
1893,experiment_16,5.642283333333333,
2945,experiment_16,15.78715,
2453,experiment_16,15.737066666666667,
3030,experiment_16,16.65685,
2025,experiment_16,34.22273333333333,
2502,experiment_16,19.0682,
3096,experiment_16,19.150066666666667,
2542,experiment_16,17.670416666666668,
2507,experiment_16,13.361316666666667,
2702,experiment_16,7.02445,
2569,experiment_16,39.55233333333333,
2813,experiment_16,20.304366666666667,
1948,experiment_16,21.329733333333333,
2691,experiment_01,22.40775,
2505,experiment_01,15.3879,
2060,experiment_01,27.302116666666667,
1757,experiment_01,10.720516666666668,
3086,experiment_01,18.169933333333333,
1984,experiment_01,26.626133333333332,
2235,experiment_01,19.03685,
3008,experiment_01,13.880133333333331,
3017,experiment_01,17.170783333333333,
2942,experiment_01,21.45865,
2324,experiment_01,16.870533333333334,
2810,experiment_01,9.994183333333334,
2103,experiment_01,29.993466666666663,
3059,experiment_01,35.22756666666667,
2188,experiment_01,19.98315,
2982,experiment_01,22.144816666666667,
1936,experiment_01,13.780716666666669,
2899,experiment_01,17.98755,
2275,experiment_01,33.105133333333335,
1836,experiment_01,30.5468,
2012,experiment_01,14.5358,
2439,experiment_01,8.91015,
2450,experiment_01,34.97175,
2603,experiment_01,10.069266666666667,
1808,experiment_01,15.09485,
2427,experiment_01,15.63235,
2559,experiment_01,14.3993,
1880,experiment_01,11.4982,
2771,experiment_01,13.6119,
2736,experiment_01,9.3071,
2852,experiment_01,22.422366666666665,
2698,experiment_23,12.58025,
2657,experiment_23,12.80475,
2987,experiment_23,21.65725,
3143,experiment_23,9.76415,
2501,experiment_23,10.505866666666666,
2553,experiment_23,11.80345,
2316,experiment_23,22.023983333333337,
1983,experiment_23,19.34235,
2424,experiment_23,11.683633333333333,
1935,experiment_23,5.9178,
2118,experiment_23,13.83475,
2024,experiment_23,22.0212,
1890,experiment_23,20.313366666666667,
2864,experiment_23,9.957833333333332,
2061,experiment_23,22.697766666666663,
2381,experiment_23,16.48075,
2182,experiment_23,9.703116666666666,
2822,experiment_23,40.48795,
1843,experiment_23,45.502583333333334,
2277,experiment_23,21.7796,
3037,experiment_23,16.75048333333333,
2750,experiment_23,8.8433,
2232,experiment_23,25.362733333333335,
3057,experiment_23,35.923316666666665,
2788,experiment_23,16.645683333333334,
2336,experiment_23,10.601333333333333,
1852,experiment_23,15.022066666666667,
2602,experiment_23,40.509683333333335,
3155,experiment_23,17.4545,
1772,experiment_23,20.423416666666668,
2423,experiment_15,11.664283333333334,
2140,experiment_15,10.828466666666667,
3071,experiment_15,18.174566666666667,
2815,experiment_15,14.800516666666669,
1766,experiment_15,14.138583333333331,
3028,experiment_15,14.53655,
2779,experiment_15,53.8984,
2057,experiment_15,33.8958,
3140,experiment_15,25.87301666666667,
1800,experiment_15,15.2465,
1986,experiment_15,9.627666666666666,
2272,experiment_15,21.314416666666663,
2613,experiment_15,11.62915,
2493,experiment_15,15.905083333333334,
2746,experiment_15,11.626033333333334,
2634,experiment_15,38.490716666666664,
2859,experiment_15,13.351866666666666,
2047,experiment_15,22.627816666666668,
2378,experiment_15,15.888433333333332,
2230,experiment_15,12.404283333333334,
2904,experiment_15,22.038483333333332,
3135,experiment_15,20.7541,
2405,experiment_15,26.663133333333334,
2654,experiment_15,8.8226,
2019,experiment_15,7.906966666666667,
1885,experiment_15,21.7589,
2693,experiment_15,16.5527,
2600,experiment_15,10.614916666666666,
1839,experiment_15,16.689116666666667,
2490,experiment_15,41.63236666666667,
2228,experiment_06,13.160066666666667,
3106,experiment_06,21.598783333333333,
2082,experiment_06,25.425383333333333,
2363,experiment_06,22.0432,
2268,experiment_06,23.01245,
2409,experiment_06,22.204433333333338,
2594,experiment_06,11.622733333333333,
3121,experiment_06,36.8468,
2690,experiment_06,14.873583333333332,
2856,experiment_06,22.470816666666668,
2552,experiment_06,15.89425,
1918,experiment_06,18.245033333333332,
2092,experiment_06,14.76005,
2169,experiment_06,15.808716666666667,
3024,experiment_06,9.719016666666668,
2208,experiment_06,18.189933333333332,
2307,experiment_06,7.70985,
1922,experiment_06,11.609583333333331,
1826,experiment_06,37.23871666666667,
3148,experiment_06,35.45721666666667,
1787,experiment_06,14.026666666666667,
2537,experiment_06,13.483766666666666,
2763,experiment_06,18.72795,
2772,experiment_06,12.12935,
2491,experiment_06,39.78935,
2216,experiment_06,48.09851666666667,
2977,experiment_06,38.0729,
3022,experiment_06,55.07098333333333,
3065,experiment_06,40.58026666666667,
2356,experiment_06,11.558016666666669,
2733,experiment_06,34.31085,
1813,experiment_27,33.5163,
2998,experiment_27,9.892083333333334,
2132,experiment_27,19.703683333333338,
2225,experiment_27,11.272816666666667,
2007,experiment_27,31.918383333333335,
3015,experiment_27,12.027416666666667,
2271,experiment_27,7.914283333333334,
1782,experiment_27,13.52135,
2205,experiment_27,12.232666666666669,
2893,experiment_27,25.2268,
2262,experiment_27,15.71455,
2728,experiment_27,17.826516666666667,
2565,experiment_27,20.569933333333335,
3128,experiment_27,11.70115,
2973,experiment_27,7.809866666666666,
2685,experiment_27,28.225016666666665,
2768,experiment_27,9.882,
1966,experiment_27,11.547416666666669,
2415,experiment_27,31.1633,
2297,experiment_27,8.749566666666666,
2936,experiment_27,20.573166666666665,
2095,experiment_27,22.692216666666667,
2172,experiment_27,24.24005,
3138,experiment_27,16.12425,
2305,experiment_27,13.810516666666668,
2589,experiment_27,11.624233333333333,
2399,experiment_27,15.451383333333334,
3152,experiment_27,23.662216666666662,
1999,experiment_27,50.046683333333334,
2766,experiment_12,12.598466666666669,
2697,experiment_12,11.291166666666667,
1930,experiment_12,15.444966666666666,
2803,experiment_12,31.270666666666667,
2261,experiment_12,53.360616666666665,
2497,experiment_12,28.962533333333333,
2265,experiment_12,12.48775,
2478,experiment_12,10.34885,
2971,experiment_12,12.912666666666668,
1809,experiment_12,38.60373333333333,
2536,experiment_12,21.263833333333334,
2638,experiment_12,11.0299,
1901,experiment_12,3.1040833333333335,
2006,experiment_12,65.6576,
2890,experiment_12,11.7455,
2843,experiment_12,23.6912,
3132,experiment_12,17.53455,
2171,experiment_12,19.621033333333333,
2130,experiment_12,25.039433333333335,
2848,experiment_12,25.7269,
2756,experiment_12,15.647566666666666,
2457,experiment_12,19.215433333333333,
2234,experiment_12,9.2321,
2883,experiment_12,13.7672,
2934,experiment_12,11.76125,
2046,experiment_12,12.37595,
3013,experiment_12,28.8269,
3053,experiment_12,23.848566666666667,
2088,experiment_12,13.120516666666669,
2353,experiment_12,20.43685,
2765,experiment_26,18.61915,
2581,experiment_26,16.368833333333335,
2127,experiment_26,17.3455,
1892,experiment_26,12.451983333333333,
2488,experiment_26,25.436833333333333,
2930,experiment_26,11.321133333333334,
2724,experiment_26,37.707316666666664,
3130,experiment_26,10.617416666666667,
2215,experiment_26,4.07935,
2888,experiment_26,30.872616666666666,
2845,experiment_26,27.46195,
2532,experiment_26,27.24785,
2163,experiment_26,8.850366666666666,
1802,experiment_26,32.594033333333336,
2496,experiment_26,15.7665,
2551,experiment_26,12.07555,
2302,experiment_26,14.225733333333332,
2438,experiment_26,19.189016666666667,
3052,experiment_26,18.78635,
1857,experiment_26,12.068,
3011,experiment_26,9.416666666666666,
2033,experiment_26,8.908066666666667,
2360,experiment_26,12.161066666666668,
2801,experiment_26,16.383416666666665,
2258,experiment_26,17.497366666666668,
1791,experiment_26,9.112583333333331,
2969,experiment_26,14.593116666666669,
2002,experiment_26,8.800066666666666,
2681,experiment_26,5.899866666666667,
2616,experiment_26,39.48955,
2841,experiment_05,46.18208333333333,
1795,experiment_05,10.433316666666666,
2203,experiment_05,12.719133333333334,
3157,experiment_05,22.17385,
3127,experiment_05,18.767566666666667,
2531,experiment_05,10.958166666666669,
2800,experiment_05,17.7164,
2161,experiment_05,17.893433333333334,
2762,experiment_05,35.18963333333333,
2892,experiment_05,43.772866666666665,
2419,experiment_05,20.012416666666667,
2596,experiment_05,13.4751,
3050,experiment_05,15.294316666666669,
2125,experiment_05,20.1028,
1784,experiment_05,19.968416666666663,
2255,experiment_05,26.357333333333333,
2886,experiment_05,14.29985,
1957,experiment_05,11.831666666666669,
2451,experiment_05,18.580816666666667,
2300,experiment_05,33.2431,
2579,experiment_05,9.63615,
2719,experiment_05,10.167733333333333,
1996,experiment_05,67.84835,
2350,experiment_05,15.799466666666667,
2968,experiment_05,14.857483333333333,
2929,experiment_05,36.781283333333334,
2084,experiment_05,17.279083333333332,
1848,experiment_05,16.05085,
1882,experiment_05,14.32355,
2679,experiment_05,11.6729,
2039,experiment_29,42.501916666666666,
2798,experiment_29,17.556483333333333,
2629,experiment_29,34.17581666666667,
3047,experiment_29,15.217616666666666,
1834,experiment_29,12.326633333333334,
2080,experiment_29,13.78275,
2167,experiment_29,18.561033333333334,
1954,experiment_29,44.2913,
1873,experiment_29,21.073866666666667,
2529,experiment_29,25.03536666666667,
2677,experiment_29,28.080183333333338,
2549,experiment_29,20.039933333333337,
2907,experiment_29,11.610133333333334,
2554,experiment_29,15.251483333333333,
2458,experiment_29,12.88975,
3116,experiment_29,39.669583333333335,
1767,experiment_29,20.563483333333338,
2487,experiment_29,18.835833333333333,
3133,experiment_29,19.59075,
2495,experiment_29,13.041633333333332,
3005,experiment_29,16.613666666666667,
3149,experiment_29,29.026816666666665,
2949,experiment_29,9.089066666666668,
2885,experiment_29,13.353283333333334,
2298,experiment_29,17.765333333333334,
2722,experiment_29,8.295566666666666,
2159,experiment_29,12.989416666666669,
2253,experiment_29,12.477416666666668,
1919,experiment_29,12.924816666666668,
2124,experiment_29,45.83968333333333,
2675,experiment_11,7.214233333333333,
1990,experiment_11,26.0632,
2716,experiment_11,16.644666666666666,
3003,experiment_11,19.537066666666668,
1916,experiment_11,19.912333333333333,
2221,experiment_11,11.99025,
2922,experiment_11,63.77625,
1756,experiment_11,13.56905,
2078,experiment_11,15.89385,
2330,experiment_11,31.011616666666665,
2157,experiment_11,26.84545,
2730,experiment_11,24.127683333333337,
2115,experiment_11,12.216066666666666,
2446,experiment_11,17.873833333333334,
1945,experiment_11,14.915866666666666,
1938,experiment_11,32.56418333333333,
3044,experiment_11,17.3986,
2837,experiment_11,46.9469,
2661,experiment_11,27.092783333333333,
2881,experiment_11,36.17785,
3102,experiment_11,12.543016666666666,
2628,experiment_11,15.47055,
2401,experiment_11,12.3955,
2251,experiment_11,17.054833333333335,
2955,experiment_11,64.39918333333334,
2757,experiment_11,10.786383333333331,
2527,experiment_11,9.55635,
2795,experiment_11,13.9873,
2374,experiment_11,28.45,
2195,experiment_11,33.09746666666667,
1942,experiment_03,23.011566666666667,
2344,experiment_03,32.700066666666665,
3113,experiment_03,16.005316666666666,
2485,experiment_03,17.484266666666667,
3046,experiment_03,22.622516666666662,
2294,experiment_03,28.31715,
2408,experiment_03,20.78461666666667,
2967,experiment_03,7.08975,
2792,experiment_03,20.812266666666662,
1764,experiment_03,19.731633333333335,
1858,experiment_03,16.57875,
2193,experiment_03,15.290883333333332,
2396,experiment_03,11.812816666666668,
2031,experiment_03,12.908,
3002,experiment_03,18.042566666666666,
2151,experiment_03,25.391183333333338,
2521,experiment_03,19.6026,
2625,experiment_03,15.965116666666669,
2830,experiment_03,31.010083333333338,
2672,experiment_03,16.064333333333334,
2109,experiment_03,10.760083333333334,
1987,experiment_03,31.290383333333335,
3085,experiment_03,8.3626,
1908,experiment_03,44.82945,
3081,experiment_03,14.7089,
2075,experiment_03,11.07995,
2927,experiment_03,18.38105,
2753,experiment_03,12.600383333333331,
2573,experiment_03,26.1869,
1969,experiment_03,19.963816666666663,
2185,experiment_18,47.16888333333333,
2710,experiment_18,11.50085,
2749,experiment_18,9.481516666666666,
2619,experiment_18,32.68026666666667,
2964,experiment_18,23.01268333333333,
2099,experiment_18,13.41095,
2545,experiment_18,16.63685,
1793,experiment_18,18.254833333333337,
2621,experiment_18,10.2334,
2395,experiment_18,16.159666666666666,
2921,experiment_18,13.28,
1804,experiment_18,22.234416666666668,
2069,experiment_18,15.598,
2855,experiment_18,14.6066,
2489,experiment_18,18.480083333333333,
3095,experiment_18,17.2927,
3043,experiment_18,29.8707,
1856,experiment_18,29.485,
2145,experiment_18,14.200216666666666,
2334,experiment_18,9.600966666666666,
2023,experiment_18,11.979016666666666,
2827,experiment_18,31.6559,
3007,experiment_18,42.67406666666667,
1977,experiment_18,11.815166666666666,
3123,experiment_18,11.085783333333334,
1952,experiment_18,22.11995,
2387,experiment_18,12.24775,
2520,experiment_18,4.39585,
1931,experiment_18,22.265033333333335,
2611,experiment_25,33.9162,
3120,experiment_25,28.421516666666665,
2659,experiment_25,13.209733333333334,
2708,experiment_25,21.474333333333337,
2665,experiment_25,40.080216666666665,
2263,experiment_25,32.99783333333333,
2310,experiment_25,24.829766666666668,
2227,experiment_25,68.7856,
1964,experiment_25,29.268516666666667,
2364,experiment_25,16.364133333333335,
2994,experiment_25,18.1495,
2824,experiment_25,9.425816666666666,
3076,experiment_25,13.964883333333333,
2309,experiment_25,38.1557,
1884,experiment_25,15.935633333333334,
2516,experiment_25,14.319316666666667,
1796,experiment_25,16.603283333333334,
2562,experiment_25,47.145983333333334,
2058,experiment_25,27.342916666666667,
1975,experiment_25,10.2657,
1838,experiment_25,16.567116666666667,
2918,experiment_25,27.313583333333337,
1924,experiment_25,7.703783333333333,
2174,experiment_25,13.813533333333334,
2139,experiment_25,11.991016666666669,
2743,experiment_25,22.849416666666663,
2784,experiment_25,28.457316666666667,
2412,experiment_25,20.624433333333332,
2950,experiment_09,13.681633333333334,
3103,experiment_09,24.645816666666665,
2153,experiment_09,13.556533333333334,
2341,experiment_09,17.773133333333334,
2951,experiment_09,15.01595,
2198,experiment_09,16.804616666666668,
2774,experiment_09,28.651666666666667,
3072,experiment_09,7.543316666666667,
1825,experiment_09,7.870116666666667,
2333,experiment_09,21.28985,
1900,experiment_09,15.886483333333333,
1854,experiment_09,18.722516666666667,
2557,experiment_09,13.118383333333334,
2511,experiment_09,10.012466666666668,
2178,experiment_09,19.268766666666668,
2658,experiment_09,3.6369666666666665,
2425,experiment_09,12.884116666666667,
2608,experiment_09,12.081366666666666,
2705,experiment_09,16.3061,
2384,experiment_09,11.313466666666669,
2988,experiment_09,18.575766666666667,
2286,experiment_09,14.300366666666667,
2913,experiment_09,28.76655,
3125,experiment_09,18.90915,
2663,experiment_09,28.672516666666667,
2030,experiment_09,13.4364,
2414,experiment_09,8.018933333333333,
1780,experiment_09,15.0585,
2003,experiment_09,17.643583333333332,
2739,experiment_20,16.780366666666666,
2605,experiment_20,11.9511,
2026,experiment_20,18.747533333333333,
2648,experiment_20,42.667833333333334,
2943,experiment_20,7.7899,
3079,experiment_20,29.342866666666666,
2543,experiment_20,16.446466666666666,
2331,experiment_20,7.433083333333333,
2211,experiment_20,30.722583333333333,
2463,experiment_20,13.675933333333331,
2432,experiment_20,27.1158,
1894,experiment_20,6.239916666666667,
1765,experiment_20,18.089,
3035,experiment_20,13.670283333333334,
2337,experiment_20,11.5944,
1968,experiment_20,15.960216666666666,
2700,experiment_20,14.125083333333333,
1849,experiment_20,45.085566666666665,
3156,experiment_20,9.253316666666668,
2054,experiment_20,39.1272,
2961,experiment_20,8.422433333333334,
2436,experiment_20,20.307616666666668,
3054,experiment_20,9.63945,
2270,experiment_20,21.38458333333333,
2067,experiment_20,4.075733333333333,
2863,experiment_20,50.54658333333333,
2148,experiment_20,17.416883333333335,
2281,experiment_20,24.817133333333334,
2510,experiment_20,10.605433333333334,
2643,experiment_33,25.401,
2816,experiment_33,37.05165,
2593,experiment_33,23.187133333333332,
2867,experiment_33,13.099833333333333,
2777,experiment_33,22.845433333333332,
2017,experiment_33,10.4506,
1841,experiment_33,30.848166666666668,
2631,experiment_33,10.481266666666668,
2238,experiment_33,12.011666666666668,
1941,experiment_33,24.5647,
1946,experiment_33,13.759383333333334,
2509,experiment_33,16.329283333333333,
2376,experiment_33,13.396666666666668,
2189,experiment_33,58.22163333333334,
2986,experiment_33,41.50515,
3100,experiment_33,17.353933333333334,
2538,experiment_33,12.3296,
2460,experiment_33,10.9002,
2328,experiment_33,21.31665,
2138,experiment_33,18.237433333333332,
2861,experiment_33,13.666783333333331,
3026,experiment_33,24.65085,
2896,experiment_33,11.768916666666666,
3067,experiment_33,29.817783333333335,
2104,experiment_33,24.835066666666663,
2703,experiment_33,29.488516666666666,
1993,experiment_33,8.437683333333334,
1758,experiment_33,14.9895,
3111,experiment_33,20.757783333333332,
2278,experiment_33,15.85585,
2773,experiment_22,17.571866666666665,
1752,experiment_22,32.787933333333335,
2808,experiment_22,11.200616666666669,
2323,experiment_22,33.93606666666667,
1923,experiment_22,16.2979,
2701,experiment_22,6.661816666666667,
2187,experiment_22,15.113433333333331,
2455,experiment_22,14.2226,
2055,experiment_22,12.598216666666668,
2462,experiment_22,26.14303333333333,
3070,experiment_22,1.9307833333333333,
1879,experiment_22,24.134266666666665,
2940,experiment_22,15.094466666666667,
2978,experiment_22,21.408483333333333,
2441,experiment_22,42.280883333333335,
2504,experiment_22,17.263533333333335,
2597,experiment_22,13.346783333333333,
3062,experiment_22,49.28621666666667,
2645,experiment_22,13.630516666666669,
1835,experiment_22,17.74755,
1972,experiment_22,28.249233333333333,
2219,experiment_22,25.172983333333335,
2853,experiment_22,8.841716666666667,
2114,experiment_22,14.90465,
2687,experiment_22,17.737383333333334,
2372,experiment_22,13.764416666666667,
3020,experiment_22,22.783,
1869,experiment_22,13.944883333333332,
2541,experiment_22,13.283933333333334,
3104,experiment_22,24.95775,
1842,experiment_32,4.681666666666667,
1933,experiment_32,7.658916666666666,
2699,experiment_32,7.9077,
1788,experiment_32,3.1252166666666668,
3075,experiment_32,18.751916666666663,
2209,experiment_32,3.2279333333333335,
2747,experiment_32,9.03235,
1886,experiment_32,4.261616666666667,
2694,experiment_32,22.387216666666667,
3069,experiment_32,2.96625,
2231,experiment_32,4.02265,
1831,experiment_32,3.1421833333333336,
2952,experiment_32,16.043166666666668,
2052,experiment_32,10.3578,
2180,experiment_32,3.7557,
2499,experiment_32,1.3709333333333331,
2449,experiment_32,3.5610666666666666,
3090,experiment_32,6.083216666666667,
2269,experiment_32,10.487783333333333,
3038,experiment_32,7.785933333333333,
2322,experiment_32,12.259183333333333,
2558,experiment_32,8.015683333333333,
2435,experiment_32,3.8613666666666666,
2410,experiment_32,3.0590333333333333,
3153,experiment_32,2.5635166666666667,
2655,experiment_32,5.03945,
2020,experiment_32,5.810316666666667,
2782,experiment_32,3.4474666666666667,
2826,experiment_32,12.2393,
2142,experiment_32,7.363233333333333,
1762,experiment_24,15.548283333333334,
2737,experiment_24,12.752533333333334,
3025,experiment_24,19.012016666666668,
2642,experiment_24,17.496133333333333,
2851,experiment_24,38.825633333333336,
2370,experiment_24,12.739216666666668,
2096,experiment_24,13.113383333333331,
2218,experiment_24,25.0301,
3092,experiment_24,20.155783333333332,
2721,experiment_24,30.534716666666668,
2264,experiment_24,36.03055,
1883,experiment_24,10.267116666666666,
2775,experiment_24,13.54775,
1929,experiment_24,4.30345,
2548,experiment_24,10.052466666666668,
3139,experiment_24,14.94425,
2176,experiment_24,11.09415,
2420,experiment_24,42.170683333333336,
2121,experiment_24,36.816266666666664,
3061,experiment_24,19.214833333333335,
3036,experiment_24,11.338583333333334,
2434,experiment_24,16.949816666666667,
2568,experiment_24,29.50025,
2654,experiment_24,13.9134,
2056,experiment_24,20.6048,
1798,experiment_24,11.078266666666666,
1903,experiment_24,14.66965,
2820,experiment_24,61.640883333333335,
2199,experiment_24,25.798683333333333,
2686,experiment_24,25.96435,
1824,experiment_04,30.333566666666663,
2584,experiment_04,35.44541666666667,
2314,experiment_04,33.8351,
2858,experiment_04,19.43948333333333,
1913,experiment_04,12.891566666666666,
2692,experiment_04,20.971766666666667,
2546,experiment_04,13.013033333333333,
2599,experiment_04,13.555083333333334,
2418,experiment_04,10.6974,
2811,experiment_04,26.080733333333335,
2957,experiment_04,6.554733333333333,
2050,experiment_04,11.879583333333333,
1963,experiment_04,2.63645,
2740,experiment_04,15.782833333333333,
2776,experiment_04,10.087016666666669,
2917,experiment_04,28.284166666666668,
2477,experiment_04,12.376783333333334,
2009,experiment_04,22.559416666666667,
2422,experiment_04,26.373266666666662,
1970,experiment_04,16.7845,
2273,experiment_04,15.98885,
3027,experiment_04,12.75735,
2403,experiment_04,14.956566666666667,
2327,experiment_04,9.414983333333334,
2984,experiment_04,14.908883333333334,
2217,experiment_04,16.2822,
2492,experiment_04,13.701516666666668,
2447,experiment_04,16.916066666666666,
2650,experiment_04,35.43771666666667,
2500,experiment_34,16.11665,
1872,experiment_34,10.339116666666667,
2226,experiment_34,20.605966666666667,
2048,experiment_34,23.202266666666667,
3039,experiment_34,17.3547,
2394,experiment_34,16.904816666666665,
2997,experiment_34,12.341883333333334,
2727,experiment_34,15.3776,
2805,experiment_34,23.437866666666668,
2267,experiment_34,12.3774,
2974,experiment_34,13.995333333333331,
2400,experiment_34,14.824766666666669,
2684,experiment_34,15.818216666666666,
1904,experiment_34,7.397433333333334,
2474,experiment_34,22.9154,
